homeTeam,VisitorTeam,IDPartido,fecha,localPoints,visitorPoints,Local victory,LOCAL_victorias,LOCAL_derrotas,LOCAL_porcentajeVictorias,LOCAL_posicion,LOCAL_Posicion_conferencia,LOCAL_Posicion_division,LOCAL_Victorias_conferencia,LOCAL_Derrotas_conferencia,LOCAL_Victorias_division,LOCAL_Derrotas_division,LOCAL_Victorias_Local,LOCAL_Derrotas_local,LOCAL_Victorias_visitante,LOCAL_Derrotas_Visitante,LOCAL_Ultimos10Victorias,LOCAL_Ultimos10Derrotas,LOCAL_Racha,VISITANTE_victorias,VISITANTE_derrotas,VISITANTE_porcentajeVictorias,VISITANTE_posicion,VISITANTE_Posicion_conferencia,VISITANTE_Posicion_division,VISITANTE_Victorias_conferencia,VISITANTE_Derrotas_conferencia,VISITANTE_Victorias_division,VISITANTE_Derrotas_division,VISITANTE_Victorias_Local,VISITANTE_Derrotas_local,VISITANTE_Victorias_visitante,VISITANTE_Derrotas_Visitante,VISITANTE_Ultimos10Victorias,VISITANTE_Ultimos10Derrotas,VISITANTE_Racha,Conferencia_LOCAL,Division_LOCAL,Conferencia_VISITANTE,Division_VISITANTE
nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612760,1610612766,0021800274,20181123,109,104,1,12,6,.667,5,2,1,7,5,0,0,7,2,5,4,8,2,2,9,9,.500,17,7,1,9,7,4,0,6,3,3,6,5,5,1,west,northwest,east,southeast
1610612766,1610612749,0021800294,20181126,110,107,1,10,10,.500,14,7,1,10,8,4,1,7,3,3,7,5,5,1,14,6,.700,2,2,1,7,2,2,0,10,2,4,4,6,4,1,east,southeast,east,central
1610612766,1610612762,0021800320,20181130,111,119,0,11,11,.500,14,7,1,11,8,5,1,8,4,3,7,5,5,1,11,12,.478,19,10,5,7,8,0,2,2,6,9,6,4,6,2,east,southeast,west,northwest
1610612766,1610612740,0021800338,20181202,109,119,0,11,12,.478,18,7,1,11,8,5,1,8,5,3,7,4,6,2,12,12,.500,15,9,3,6,7,2,1,9,2,3,10,5,5,1,east,southeast,west,southwest
1610612750,1610612766,0021800362,20181205,121,104,1,13,12,.520,16,10,4,6,9,2,2,11,4,2,8,7,3,2,11,13,.458,21,8,2,11,8,5,1,8,5,3,8,4,6,3,west,northwest,east,southeast
1610612766,1610612743,0021800368,20181207,113,107,1,12,13,.480,19,7,1,11,8,5,1,9,5,3,8,5,5,1,17,8,.680,2,1,1,10,4,4,0,9,3,8,5,7,3,1,east,southeast,west,northwest
1610612752,1610612766,0021800389,20181209,107,119,0,8,20,.286,26,12,5,5,16,2,6,4,9,4,11,4,6,4,13,13,.500,17,7,1,12,8,5,1,9,5,4,8,5,5,2,east,atlantic,east,southeast
1610612766,1610612765,0021800405,20181212,108,107,1,14,13,.519,15,6,1,13,8,5,1,10,5,4,8,5,5,3,13,13,.500,18,7,3,10,10,4,1,9,6,4,7,4,6,6,east,southeast,east,central
1610612766,1610612752,0021800421,20181214,124,126,0,14,14,.500,17,6,1,13,9,5,1,10,6,4,8,5,5,1,9,21,.300,26,12,5,6,17,2,6,4,9,5,12,3,7,1,east,southeast,east,atlantic
1610612766,1610612747,0021800430,20181215,100,128,0,14,15,.483,19,7,1,13,9,5,1,10,7,4,8,5,5,2,18,11,.621,9,4,2,12,8,3,0,11,4,7,7,7,3,1,east,southeast,west,pacific
1610612766,1610612739,0021800455,20181219,110,99,1,15,15,.500,18,7,1,14,9,5,1,11,7,4,8,5,5,1,8,24,.250,27,13,4,7,16,1,6,5,12,3,12,4,6,1,east,southeast,east,central
1610612766,1610612765,0021800469,20181221,98,86,1,16,15,.516,14,6,1,15,9,5,1,12,7,4,8,5,5,2,15,15,.500,18,7,3,11,12,4,2,10,7,5,8,2,8,1,east,southeast,east,central
1610612764,1610612766,0021800530,20181229,130,126,1,14,23,.378,25,11,4,8,14,4,3,10,7,4,16,3,7,1,17,18,.486,18,7,2,16,12,5,2,13,7,4,11,5,5,1,east,southeast,east,southeast
1610612766,1610612753,0021800543,20181231,125,100,1,18,18,.500,15,6,1,17,12,6,2,14,7,4,11,5,5,1,16,20,.444,24,10,3,11,10,3,4,10,11,6,9,4,6,1,east,southeast,east,southeast
1610612766,1610612742,0021800554,20190102,84,122,0,18,19,.486,16,7,2,17,12,6,2,14,8,4,11,4,6,1,18,19,.486,17,11,4,10,16,3,4,15,3,3,16,3,7,1,east,southeast,west,southwest
1610612743,1610612766,0021800576,20190105,123,110,1,26,11,.703,3,1,1,16,6,5,0,16,3,10,8,8,2,5,18,20,.474,18,8,2,17,12,6,2,14,8,4,12,4,6,2,west,northwest,east,southeast
1610612756,1610612766,0021800590,20190106,113,119,0,9,32,.220,29,15,5,5,19,0,8,5,17,4,15,2,8,6,19,20,.487,17,8,2,17,12,6,2,14,8,5,12,5,5,1,west,pacific,east,southeast
1610612746,1610612766,0021800606,20190108,128,109,1,24,16,.600,9,4,2,17,11,7,1,14,6,10,10,7,3,3,19,21,.475,19,8,2,17,12,6,2,14,8,5,13,4,6,1,west,pacific,east,southeast
1610612757,1610612766,0021800628,20190111,127,96,1,26,17,.605,9,4,3,14,14,2,5,18,7,8,10,7,3,4,19,22,.463,21,8,2,17,12,6,2,14,8,5,14,3,7,2,west,northwest,east,southeast
1610612758,1610612766,0021800636,20190112,104,97,1,22,21,.512,15,10,4,12,18,2,8,13,10,9,11,4,6,2,19,23,.452,21,8,2,17,12,6,2,14,8,5,15,3,7,3,west,pacific,east,southeast
1610612759,1610612766,0021800647,20190114,93,108,0,25,20,.556,12,7,2,18,14,4,5,18,6,7,14,6,4,2,20,23,.465,20,8,2,17,12,6,2,14,8,6,15,4,6,1,west,southwest,east,southeast
1610612766,1610612758,0021800666,20190117,114,95,1,21,23,.477,18,8,2,17,12,6,2,15,8,6,15,4,6,2,23,22,.511,15,10,4,13,18,2,8,14,10,9,12,4,6,1,east,southeast,west,pacific
1610612766,1610612756,0021800679,20190119,135,115,1,22,23,.489,18,8,2,17,12,6,2,16,8,6,15,5,5,3,11,36,.234,27,15,5,7,20,1,8,7,17,4,19,2,8,3,east,southeast,west,pacific
1610612754,1610612766,0021800688,20190120,120,95,1,31,15,.674,5,3,2,23,8,7,2,17,6,14,9,7,3,2,22,24,.478,18,8,2,17,13,6,2,16,8,6,16,4,6,1,east,central,east,southeast
1610612763,1610612766,0021800713,20190123,107,118,0,19,29,.396,25,14,5,13,16,4,6,11,12,8,17,1,9,7,23,24,.489,17,7,1,17,13,6,2,16,8,7,16,5,5,1,west,southwest,east,southeast
1610612749,1610612766,0021800727,20190125,108,99,1,35,12,.745,1,1,1,23,7,8,1,22,4,13,8,8,2,6,23,25,.479,19,8,2,17,14,6,2,16,8,7,17,5,5,1,east,central,east,southeast
1610612766,1610612752,0021800744,20190128,101,92,1,24,25,.490,18,8,2,18,14,6,2,17,8,7,17,5,5,1,10,39,.204,29,14,5,6,28,2,9,4,17,6,22,0,10,10,east,southeast,east,atlantic
1610612766,1610612763,0021800770,20190201,100,92,1,25,26,.490,17,7,1,18,15,6,2,18,8,7,18,6,4,1,20,33,.377,25,14,5,13,19,4,6,12,14,8,19,1,9,3,east,southeast,west,southwest
1610612766,1610612741,0021800776,20190202,125,118,1,26,26,.500,17,7,1,19,15,6,2,19,8,7,18,7,3,2,12,41,.226,27,13,4,9,23,3,8,5,20,7,21,2,8,1,east,southeast,east,central
1610612766,1610612746,0021800796,20190205,115,117,0,26,27,.491,17,7,1,19,15,6,2,19,9,7,18,6,4,1,30,25,.545,13,8,2,19,17,8,3,15,12,15,13,6,4,1,east,southeast,west,pacific
1610612742,1610612766,0021800807,20190206,99,93,1,25,28,.472,19,11,3,13,19,3,5,19,7,6,21,5,5,2,26,28,.481,17,7,1,19,15,6,2,19,9,7,19,5,5,2,west,southwest,east,southeast
1610612754,1610612766,0021800841,20190211,99,90,1,38,19,.667,5,3,2,27,10,8,2,22,7,16,12,6,4,6,27,29,.482,17,7,1,20,16,7,2,19,9,8,20,5,5,1,east,central,east,southeast
1610612753,1610612766,0021800864,20190214,127,89,1,27,32,.458,21,10,3,19,15,6,5,16,15,11,17,7,3,5,27,30,.474,17,7,1,20,17,7,3,19,9,8,21,4,6,2,east,southeast,east,southeast
1610612766,1610612764,0021800873,20190222,123,110,1,28,30,.483,17,7,1,21,17,8,3,20,9,8,21,5,5,1,24,35,.407,24,11,4,17,24,6,6,17,11,7,24,3,7,3,east,southeast,east,southeast
1610612766,1610612744,0021800897,20190225,110,121,0,28,32,.467,19,8,1,21,18,8,3,20,11,8,21,4,6,2,43,17,.717,3,1,1,26,12,11,2,23,8,20,9,7,3,1,east,southeast,west,pacific
1610612766,1610612745,0021800911,20190227,113,118,0,28,33,.459,19,8,1,21,18,8,3,20,12,8,21,3,7,3,36,25,.590,10,5,1,22,17,7,5,21,9,15,16,7,3,3,east,southeast,west,southwest
1610612766,1610612757,0021800944,20190303,108,118,0,29,34,.460,19,9,2,22,18,8,3,20,13,9,21,3,7,1,39,24,.619,8,4,3,20,19,4,8,24,8,15,16,7,3,1,east,southeast,west,northwest
1610612766,1610612748,0021800965,20190306,84,91,0,29,35,.453,21,10,3,22,19,8,4,20,14,9,21,3,7,2,30,34,.469,17,8,1,17,21,5,8,14,18,16,16,5,5,3,east,southeast,east,southeast
1610612766,1610612764,0021800977,20190308,112,111,1,30,35,.462,19,10,3,23,19,9,4,21,14,9,21,3,7,1,27,38,.415,24,11,4,18,27,6,7,19,12,8,26,4,6,1,east,southeast,east,southeast
1610612749,1610612766,0021800990,20190309,131,114,1,50,16,.758,1,1,1,34,8,13,1,27,5,23,11,8,2,2,30,36,.455,20,10,3,23,20,9,4,21,14,9,22,3,7,1,east,central,east,southeast
1610612745,1610612766,0021801004,20190311,118,106,1,42,25,.627,5,3,1,23,17,8,5,24,9,18,16,9,1,9,30,37,.448,21,10,3,23,20,9,4,21,14,9,23,3,7,2,west,southwest,east,southeast
1610612740,1610612741,0011700012,20171003,109,113,0,0,1,.000,30,12,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1.000,4,3,1,0,0,0,0,0,0,1,0,1,0,1,west,southwest,east,central
1610612742,1610612741,0011700023,20171004,118,71,1,2,0,1.000,2,7,2,0,0,0,0,2,0,0,0,2,0,2,1,1,.500,16,9,2,0,0,0,0,0,0,1,1,1,1,1,west,southwest,east,central
1610612741,1610612749,0011700032,20171006,114,101,1,2,1,.667,10,5,2,1,0,1,0,1,0,1,1,2,1,1,0,3,.000,36,15,5,0,2,0,2,0,1,0,2,0,3,3,east,central,east,central
1610612741,1610612740,0011700042,20171008,95,108,0,2,2,.500,15,8,2,1,0,1,0,1,1,1,1,2,2,1,1,2,.333,23,13,5,0,1,0,0,0,1,1,1,1,2,1,east,central,west,southwest
1610612739,1610612741,0011700059,20171010,94,108,0,0,4,.000,35,13,5,0,4,0,2,0,3,0,1,0,4,4,3,2,.600,12,6,2,2,0,2,0,1,1,2,1,3,2,1,east,central,east,central
1610612741,1610612761,0011700070,20171013,104,125,0,3,3,.500,15,8,2,2,1,2,0,1,2,2,1,3,3,1,3,2,.600,14,5,3,2,0,0,0,2,0,1,2,3,2,2,east,central,east,atlantic
1610612761,1610612741,0021700014,20171019,117,100,1,1,0,1.000,13,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,.000,18,14,5,0,1,0,0,0,0,0,1,0,1,1,east,atlantic,east,central
1610612741,1610612759,0021700031,20171021,77,87,0,0,2,.000,25,14,5,0,1,0,0,0,1,0,1,0,2,2,2,0,1.000,4,4,3,1,0,0,0,1,0,1,0,2,0,2,east,central,west,southwest
1610612739,1610612741,0021700049,20171024,119,112,1,3,1,.750,5,2,1,3,1,2,0,2,1,1,0,3,1,1,0,3,.000,28,14,5,0,2,0,1,0,1,0,2,0,3,3,east,central,east,central
1610612741,1610612760,0021700079,20171028,69,101,0,1,4,.200,27,14,5,1,2,0,1,1,2,0,2,1,4,1,3,3,.500,17,9,4,0,3,0,3,2,1,1,2,3,3,1,east,central,west,northwest
1610612748,1610612741,0021700110,20171101,97,91,1,3,4,.429,22,10,4,3,2,1,1,3,3,0,1,3,4,1,1,5,.167,27,14,5,1,3,0,1,1,2,0,3,1,5,2,east,southeast,east,central
1610612753,1610612741,0021700120,20171103,83,105,0,6,3,.667,6,3,1,3,3,1,1,3,1,3,2,6,3,1,2,5,.286,27,14,5,2,3,0,1,1,2,1,3,2,5,1,east,southeast,east,central
1610612741,1610612740,0021700133,20171104,90,96,0,2,6,.250,27,14,5,2,3,0,1,1,3,1,3,2,6,1,5,5,.500,17,9,4,3,4,1,1,1,3,4,2,5,5,2,east,central,west,southwest
1610612761,1610612741,0021700153,20171107,119,114,1,6,4,.600,11,4,2,3,1,1,0,3,1,3,3,6,4,1,2,7,.222,27,14,5,2,4,0,1,1,3,1,4,2,7,2,east,atlantic,east,central
1610612741,1610612754,0021700171,20171110,87,105,0,2,8,.200,28,14,5,2,5,0,2,1,4,1,4,2,8,3,6,7,.462,17,9,2,3,4,2,1,3,2,3,5,5,5,1,east,central,east,central
1610612759,1610612741,0021700183,20171111,133,94,1,8,5,.615,8,4,2,3,1,0,0,6,2,2,3,5,5,1,2,9,.182,28,14,5,2,5,0,2,1,4,1,5,2,8,4,west,southwest,east,central
1610612760,1610612741,0021700212,20171115,92,79,1,7,7,.500,18,9,4,2,6,0,5,5,2,2,5,5,5,3,2,10,.167,29,15,5,2,5,0,2,1,4,1,6,2,8,5,west,northwest,east,central
1610612756,1610612741,0021700239,20171119,113,105,1,7,11,.389,24,12,3,4,7,2,3,4,7,3,4,3,7,2,3,11,.214,28,14,5,3,5,0,2,2,4,1,7,2,8,1,west,pacific,east,central
1610612747,1610612741,0021700252,20171121,103,94,1,8,10,.444,18,8,2,4,5,2,2,6,5,2,5,5,5,2,3,12,.200,28,14,5,3,5,0,2,2,4,1,8,2,8,2,west,pacific,east,central
1610612762,1610612741,0021700265,20171122,110,80,1,8,11,.421,22,9,5,5,5,3,2,7,4,1,7,3,7,1,3,13,.188,29,14,5,3,5,0,2,2,4,1,9,2,8,3,west,northwest,east,central
1610612744,1610612741,0021700276,20171124,143,94,1,14,5,.737,3,2,1,6,3,1,0,7,2,7,3,8,2,1,3,14,.176,30,15,5,3,5,0,2,2,4,1,10,1,9,4,west,pacific,east,central
1610612741,1610612748,0021700287,20171126,93,100,0,3,15,.167,30,15,5,3,6,0,2,2,5,1,10,1,9,5,10,9,.526,14,8,2,6,5,2,2,4,5,6,4,6,4,3,east,central,east,southeast
1610612741,1610612756,0021700299,20171128,99,104,0,3,16,.158,30,15,5,3,6,0,2,2,6,1,10,1,9,6,8,14,.364,25,13,4,4,9,2,3,4,9,4,5,4,6,1,east,central,west,pacific
1610612743,1610612741,0021700315,20171130,111,110,1,12,9,.571,10,6,3,5,6,1,3,9,2,3,7,6,4,1,3,17,.150,30,15,5,3,6,0,2,2,6,1,11,1,9,7,west,northwest,east,central
1610612741,1610612758,0021700322,20171201,106,107,0,3,18,.143,30,15,5,3,6,0,2,2,7,1,11,1,9,8,7,15,.318,27,14,5,5,7,2,2,4,6,3,9,4,6,1,east,central,west,pacific
1610612741,1610612739,0021700344,20171204,91,113,0,3,19,.136,30,15,5,3,7,0,3,2,8,1,11,1,9,9,17,7,.708,4,2,1,14,5,5,1,8,4,9,3,10,0,12,east,central,east,central
1610612754,1610612741,0021700354,20171206,98,96,1,14,11,.560,11,7,4,10,6,4,1,8,4,6,7,7,3,2,3,20,.130,30,15,5,3,8,0,4,2,8,1,12,0,10,10,east,central,east,central
1610612741,1610612752,0021700380,20171209,104,102,1,5,20,.200,30,15,5,5,8,0,4,3,8,2,12,2,8,2,12,13,.480,18,9,4,6,9,2,2,11,5,1,8,4,6,1,east,central,east,atlantic
1610612741,1610612762,0021700409,20171213,103,100,1,7,20,.259,29,14,5,6,8,0,4,5,8,2,12,4,6,4,13,15,.464,19,9,5,8,7,4,3,11,5,2,10,6,4,4,east,central,west,northwest
1610612749,1610612741,0021700426,20171215,109,115,0,15,12,.556,8,4,2,5,8,2,4,9,5,6,7,6,4,2,8,20,.286,28,14,5,7,8,1,4,5,8,3,12,5,5,5,east,central,east,central
1610612741,1610612755,0021700444,20171218,117,115,1,9,20,.310,26,14,5,8,8,1,4,6,8,3,12,6,4,6,14,15,.483,18,10,4,6,7,0,3,7,7,7,8,3,7,2,east,central,east,atlantic
1610612741,1610612753,0021700458,20171220,112,94,1,10,20,.333,27,14,5,9,8,1,4,7,8,3,12,7,3,7,11,21,.344,25,13,4,6,12,2,3,6,8,5,13,2,8,6,east,central,east,southeast
1610612739,1610612741,0021700466,20171221,115,112,1,24,9,.727,5,3,1,18,7,6,3,14,4,10,5,8,2,1,10,21,.323,27,14,5,9,9,1,5,7,8,3,13,7,3,1,east,central,east,central
1610612749,1610612741,0021700501,20171226,106,115,0,17,15,.531,13,7,4,7,10,3,5,11,6,6,9,5,5,2,11,22,.333,25,13,5,10,10,2,5,7,8,4,14,8,2,1,east,central,east,central
1610612741,1610612752,0021700509,20171227,92,87,1,12,22,.353,24,11,5,11,10,2,5,8,8,4,14,8,2,2,17,17,.500,17,9,3,9,13,4,3,15,6,2,11,5,5,3,east,central,east,atlantic
1610612741,1610612754,0021700524,20171229,119,107,1,13,22,.371,24,11,5,12,10,3,5,9,8,4,14,8,2,3,19,17,.528,14,7,4,14,10,5,4,11,8,8,9,4,6,3,east,central,east,central
1610612764,1610612741,0021700537,20171231,114,110,1,21,16,.568,9,5,1,10,9,3,3,12,6,9,10,7,3,2,13,23,.361,24,11,5,12,11,3,5,9,8,4,15,7,3,1,east,southeast,east,central
1610612741,1610612757,0021700547,20180101,120,124,0,13,24,.351,24,13,5,12,11,3,5,9,9,4,15,6,4,2,19,17,.528,14,6,3,9,10,2,3,8,10,11,7,6,4,1,east,central,west,northwest
1610612741,1610612761,0021700560,20180103,115,124,0,13,25,.342,24,13,5,12,12,3,5,9,10,4,15,5,5,3,26,10,.722,4,2,2,15,4,5,2,14,1,12,9,8,2,3,east,central,east,atlantic
1610612742,1610612741,0021700572,20180105,124,127,0,13,27,.325,25,12,4,8,17,4,6,8,13,5,14,5,5,2,14,25,.359,24,13,5,12,12,3,5,9,10,5,15,5,5,1,west,southwest,east,central
1610612754,1610612741,0021700581,20180106,125,86,1,20,19,.513,15,8,4,15,11,6,5,12,9,8,10,4,6,1,14,26,.350,24,13,5,12,13,3,6,9,10,5,16,4,6,1,east,central,east,central
1610612741,1610612745,0021700593,20180108,107,116,0,14,27,.341,24,13,5,12,13,3,6,9,11,5,16,4,6,2,28,11,.718,4,2,1,15,6,5,2,14,6,14,5,3,7,1,east,central,west,southwest
1610612752,1610612741,0021700607,20180110,119,122,0,19,22,.463,19,10,4,9,16,4,3,15,8,4,14,2,8,1,15,27,.357,24,13,5,13,13,3,6,9,11,6,16,5,5,1,east,atlantic,east,central
1610612741,1610612765,0021700632,20180113,107,105,1,16,27,.372,23,12,5,14,13,4,6,10,11,6,16,5,5,2,22,19,.537,10,7,3,13,13,4,5,13,5,9,14,5,5,1,east,central,east,central
1610612741,1610612748,0021700644,20180115,119,111,1,17,27,.386,22,12,5,15,13,4,6,11,11,6,16,5,5,3,25,18,.581,8,4,1,17,10,6,3,12,9,13,9,8,2,1,east,central,east,southeast
1610612741,1610612744,0021700657,20180117,112,119,0,17,28,.378,22,12,5,15,13,4,6,11,12,6,16,4,6,1,37,9,.804,1,1,1,20,6,5,2,16,6,21,3,9,1,4,east,central,west,pacific
1610612740,1610612741,0021700692,20180122,132,128,1,25,21,.543,11,6,3,12,15,3,4,13,9,12,12,7,3,2,18,29,.383,23,12,5,16,13,4,6,11,12,7,17,5,5,1,west,southwest,east,central
1610612755,1610612741,0021700704,20180124,115,101,1,23,21,.523,14,7,3,12,10,3,6,12,10,11,11,8,2,1,18,30,.375,24,12,5,16,14,4,6,11,12,7,18,5,5,2,east,atlantic,east,central
1610612741,1610612747,0021700717,20180126,103,108,0,18,31,.367,24,12,5,16,14,4,6,11,13,7,18,4,6,3,19,29,.396,22,11,3,8,21,3,8,12,14,7,15,8,2,4,east,central,west,pacific
1610612741,1610612749,0021700731,20180128,96,110,0,18,32,.360,24,12,5,16,15,4,7,11,14,7,18,4,6,4,26,22,.542,13,6,2,13,16,5,6,16,9,10,13,5,5,3,east,central,east,central
1610612757,1610612741,0021700759,20180131,124,108,1,29,22,.569,10,6,3,16,14,4,5,15,10,14,12,7,3,4,18,33,.353,25,13,5,16,15,4,7,11,14,7,19,4,6,5,west,northwest,east,central
1610612746,1610612741,0021700775,20180203,113,103,1,26,25,.510,16,9,2,19,16,10,2,15,12,11,13,6,4,1,18,34,.346,25,13,5,16,15,4,7,11,14,7,20,3,7,6,west,pacific,east,central
1610612758,1610612741,0021700795,20180205,104,98,1,17,36,.321,27,14,5,9,22,3,8,8,16,9,20,4,6,1,18,35,.340,25,13,5,16,15,4,7,11,14,7,21,2,8,7,west,pacific,east,central
1610612741,1610612750,0021700822,20180209,114,113,1,19,35,.352,23,12,5,16,15,4,7,12,14,7,21,2,8,1,34,24,.586,7,4,1,25,9,9,2,22,6,12,18,4,6,2,east,central,west,northwest
1610612741,1610612764,0021700829,20180210,90,101,0,19,36,.345,23,12,5,16,16,4,7,12,15,7,21,2,8,1,32,24,.571,8,4,1,19,14,6,4,17,10,15,14,6,4,1,east,central,east,southeast
1610612741,1610612753,0021700844,20180212,105,101,1,20,36,.357,23,12,5,17,16,4,7,13,15,7,21,2,8,1,18,38,.321,26,14,4,11,24,4,8,11,15,7,23,4,6,2,east,central,east,southeast
1610612741,1610612761,0021700859,20180214,98,122,0,20,37,.351,23,12,5,17,17,4,7,13,16,7,21,2,8,1,41,16,.719,3,1,1,25,7,8,3,24,4,17,12,9,1,7,east,central,east,atlantic
1610612741,1610612755,0021700870,20180222,115,116,0,20,38,.345,23,12,5,17,18,4,7,13,17,7,21,2,8,2,31,25,.554,11,7,3,17,13,4,7,18,10,13,15,7,3,6,east,central,east,atlantic
1610612750,1610612741,0021700888,20180224,122,104,1,37,26,.587,6,3,1,27,11,9,2,25,7,12,19,5,5,1,20,39,.339,23,12,5,17,18,4,7,13,17,7,22,2,8,3,west,northwest,east,central
1610612741,1610612742,0021700930,20180302,108,100,1,21,41,.339,23,12,5,17,20,4,7,14,17,7,24,3,7,1,19,44,.302,28,13,4,10,31,4,8,12,20,7,24,2,8,2,east,central,west,southwest
1610612741,1610612763,0021700967,20180307,119,110,1,22,42,.344,23,12,5,17,21,4,7,15,18,7,24,3,7,1,18,46,.281,30,15,5,15,25,5,9,13,20,5,26,0,10,15,east,central,west,southwest
1610612765,1610612741,0021700977,20180309,99,83,1,30,36,.455,19,9,4,19,26,7,7,21,14,9,22,3,7,1,22,43,.338,23,12,5,17,22,4,8,15,18,7,25,3,7,1,east,central,east,central
1610612741,1610612746,0021701010,20180313,106,112,0,23,44,.343,23,12,5,18,22,4,8,15,19,8,25,3,7,1,37,29,.561,11,7,2,22,19,11,3,20,14,17,15,7,3,3,east,central,west,pacific
1610612763,1610612741,0021701024,20180315,110,111,0,18,50,.265,30,15,5,15,27,5,10,13,23,5,27,0,10,19,24,44,.353,22,11,5,18,22,4,8,15,19,9,25,4,6,1,west,southwest,east,central
1610612741,1610612739,0021701039,20180317,109,114,0,24,45,.348,23,12,5,18,23,4,9,15,20,9,25,4,6,1,40,29,.580,7,3,1,28,14,10,5,22,11,18,18,5,5,1,east,central,east,central
1610612752,1610612741,0021701055,20180319,110,92,1,26,45,.366,22,11,4,14,28,6,9,18,17,8,28,2,8,2,24,46,.343,23,12,5,18,24,4,9,15,20,9,26,4,6,2,east,atlantic,east,central
1610612741,1610612743,0021701069,20180321,102,135,0,24,47,.338,23,12,5,18,24,4,9,15,21,9,26,4,6,3,39,33,.542,15,9,5,24,23,6,6,27,10,12,23,5,5,1,east,central,west,northwest
1610612741,1610612749,0021701083,20180323,105,118,0,24,48,.333,23,12,5,18,25,4,10,15,22,9,26,3,7,4,38,34,.528,18,8,3,24,23,6,10,22,15,16,19,5,5,1,east,central,east,central
1610612765,1610612741,0021701089,20180324,117,95,1,33,40,.452,19,9,4,20,26,8,7,22,14,11,26,4,6,1,24,49,.329,23,12,5,18,26,4,11,15,22,9,27,3,7,5,east,central,east,central
1610612745,1610612741,0021701111,20180327,118,86,1,61,14,.813,1,1,1,38,8,12,3,31,6,30,8,10,0,10,24,50,.324,23,12,5,18,26,4,11,15,22,9,28,2,8,6,west,southwest,east,central
1610612748,1610612741,0021701125,20180329,103,92,1,41,35,.539,16,7,2,28,19,9,5,24,13,17,22,6,4,2,24,51,.320,24,13,5,18,27,4,11,15,22,9,29,2,8,7,east,southeast,east,central
1610612753,1610612741,0021701129,20180330,82,90,0,22,53,.293,27,14,4,13,33,4,9,15,23,7,30,2,8,2,25,51,.329,23,12,5,19,27,4,11,15,22,10,29,2,8,1,east,southeast,east,central
1610612741,1610612764,0021701144,20180401,113,94,1,26,51,.338,23,12,5,20,27,4,11,16,22,10,29,3,7,2,42,35,.545,15,6,1,27,21,8,6,22,17,20,18,4,6,1,east,central,east,southeast
1610612741,1610612765,0021701224,20180411,87,119,0,27,55,.329,24,13,5,21,31,4,12,17,24,10,31,3,7,4,39,43,.476,19,9,4,24,28,9,7,25,16,14,27,7,3,1,east,central,east,central
1610612741,1610612740,0011800009,20180930,128,116,1,0,0,.000,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,19,,,0,0,0,0,0,0,0,0,0,0,0,east,central,west,southwest
1610612749,1610612741,0011800022,20181003,116,82,1,0,0,.000,17,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,5,,,0,0,0,0,0,0,0,0,0,0,0,east,central,east,central
1610612741,1610612754,0011800063,20181010,104,89,1,0,0,.000,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,12,,,0,0,0,0,0,0,0,0,0,0,0,east,central,east,central
1610612741,1610612743,0011800074,20181012,93,98,0,0,0,.000,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,8,,,0,0,0,0,0,0,0,0,0,0,0,east,central,west,northwest
1610612755,1610612741,0021800014,20181018,127,108,1,1,1,.500,16,8,4,1,1,0,1,1,0,0,1,1,1,1,0,1,.000,20,15,5,0,1,0,0,0,0,0,1,0,1,1,east,atlantic,east,central
1610612741,1610612765,0021800031,20181020,116,118,0,0,2,.000,25,14,4,0,2,0,1,0,1,0,1,0,2,2,2,0,1.000,3,3,2,2,0,1,0,1,0,1,0,2,0,2,east,central,east,central
1610612742,1610612741,0021800044,20181022,115,109,1,2,1,.667,7,8,4,1,1,0,0,2,0,0,1,2,1,2,0,3,.000,27,14,4,0,2,0,1,0,1,0,2,0,3,3,west,southwest,east,central
1610612741,1610612744,0021800091,20181029,124,149,0,2,5,.286,22,13,4,2,3,0,1,1,2,1,3,2,5,1,7,1,.875,2,1,1,3,1,1,0,3,0,4,1,7,1,5,east,central,west,pacific
1610612741,1610612743,0021800106,20181031,107,108,0,2,6,.250,24,12,4,2,3,0,1,1,3,1,3,2,6,2,6,1,.857,4,2,1,5,1,0,0,4,0,2,1,6,1,2,east,central,west,northwest
1610612741,1610612754,0021800120,20181102,105,107,0,2,7,.222,26,13,4,2,4,0,2,1,4,1,3,2,7,3,6,3,.667,9,4,2,4,1,2,1,2,1,4,2,6,3,2,east,central,east,central
1610612741,1610612745,0021800129,20181103,88,96,0,2,8,.200,27,13,4,2,4,0,2,1,5,1,3,2,8,4,3,5,.375,20,13,4,1,5,0,1,0,4,3,1,3,5,2,east,central,west,southwest
1610612752,1610612741,0021800143,20181105,115,116,0,3,8,.273,26,13,5,2,7,1,2,2,4,1,4,2,8,2,3,8,.273,25,12,4,3,4,0,2,1,5,2,3,3,7,1,east,atlantic,east,central
