Posicion,Premios,puntos_MVP,primero,AWS,AWS_temp,WP,Season,WP_season,WP_adj,WP_adj_season,Defensivo,Sueldos
68,,,,"Lopez,Brook",687.0000000000001,"Turner,Myles",2019,11.400781196054973,"Lamb,Jeremy",6.4475387158092,,"Carroll,DeMarre"
69,,,,"Whiteside,Hassan",684.1,"Grant,Jerami",2019,11.321675544845366,"Jackson,Reggie",6.400615615497396,,"Dieng,Gorgui"
70,,,,"Cauley-Stein,Willie",677.5999999999998,"Ingles,Joe",2019,11.26530205443112,"Sexton,Collin",6.400525546751722,,"Ariza,Trevor"
71,,,,"Jackson,Reggie",675.5499999999997,"Knox,Kevin",2019,11.263570917776404,"Dinwiddie,Spencer",6.378532205081028,,"Bledsoe,Eric"
72,,,,"Turner,Myles",666.8000000000002,"Brown,Jaylen",2019,11.160060196218051,"Crowder,Jae",6.352530789505964,,"Rubio,Ricky"
73,,,,"Plumlee,Mason",663.4499999999998,"Crowder,Jae",2019,11.016162503986608,"Morris,Marcus",6.3519325418014825,,"Harris,Tobias"
74,,,,"Adebayo,Bam",660.9000000000002,"Bogdanović,Bogdan",2019,10.895514573624899,"Barnes,Harrison",6.2478921326401995,,"Smith,JR"
75,,,,"McGee,JaVale",659.5,"Rubio,Ricky",2019,10.780730812780456,"Clarkson,Jordan",5.927414977107978,,"Johnson,James"
76,,,,"Gay,Rudy",651.9999999999999,"Nurkić,Jusuf",2019,10.751337440303745,"Brown,Jaylen",5.762796955017077,,"Babbitt,Luke"
77,,,,"Green,Danny",651.0500000000002,"Brogdon,Malcolm",2019,10.745401989289089,"Horford,Al",5.684180158725535,,"Knight,Brandon"
78,,,,"Schröder,Dennis",650.4999999999998,"Osman,Cedi",2019,10.740782003411677,"Knox,Kevin",5.67664171367684,,"Lopez,Robin"
79,,,,"Brogdon,Malcolm",650.1500000000002,"Jackson,Josh",2019,10.647016787805835,"Drummond,Andre",5.663347560483563,,"Williams,Marvin"
80,,,,"Clarkson,Jordan",642.0999999999998,"Gay,Rudy",2019,10.643987210563976,"Hardaway,Tim",5.609117130240442,,"Gibson,Taj"
81,,,,"Fournier,Evan",641.6500000000002,"Forbes,Bryn",2019,10.631691625145695,"Oladipo,Victor",5.41155808187867,,"Young,Thaddeus"
82,,,,"Harris,Tobias",639.75,"Horford,Al",2019,10.577146300265426,"Wall,John",5.354707206602199,,"Capela,Clint"
83,,,,"Harris,Joe",638.5500000000002,"Markkanen,Lauri",2019,10.557335617430255,"Ayton,Deandre",5.297779358570201,,"Gortat,Marcin"
84,,,,"Dinwiddie,Spencer",638.25,"Millsap,Paul",2019,10.53450678907819,"Collins,John",5.213540880754376,,"Zeller,Cody"
85,,,,"Gilgeous-Alexander,Shai",636.1999999999998,"Harris,Joe",2019,10.405547000203466,"Jackson,Josh",5.169604262436351,,"Gordon,Eric"
86,,,,"Wade,Dwyane",628.4999999999999,"Ayton,Deandre",2019,10.251113758199237,"Nurkić,Jusuf",5.0516716619094995,,"Ingles,Joe"
87,,,,"Aminu,Al-Farouq",628.3000000000002,"Beasley,Malik",2019,10.246735179933983,"Mudiay,Emmanuel",5.018405686000284,,"Middleton,Khris"
88,,,,"Hayward,Gordon",624.6499999999999,"Gilgeous-Alexander,Shai",2019,10.131131799788069,"Jackson,Jaren",5.015359286162824,,"Kidd-Gilchrist,Michael"
89,,,,"Lamb,Jeremy",623.9500000000003,"Augustin,D.J.",2019,10.117809739802228,"Winslow,Justise",4.970460716995498,,"Plumlee,Mason"
90,,,,"Satoranský,Tomáš",623.7500000000002,"Collins,John",2019,10.070030319959983,"Gay,Rudy",4.875709343040691,,"Chandler,Wilson"
91,,,,"Ross,Terrence",617.55,"Green,Danny",2019,9.973956800897325,"Warren,T.J.",4.8682977693298515,,"Vucevic,Nikola"
92,,,,"Smart,Marcus",617.25,"Ingram,Brandon",2019,9.968424688130966,"Rose,Derrick",4.839813772377783,,"Olynyk,Kelly"
93,,,,"Nance,Larry",616.5000000000001,"Young,Thaddeus",2019,9.955805452573154,"Hayward,Gordon",4.716466867383708,,"Clarkson,Jordan"
94,,,,"Kuzma,Kyle",612.2,"Harris,Gary",2019,9.941677801241037,"Young,Thaddeus",4.56705191088334,,"Mirotic,Nikola"
95,,,,"Morris,Marcus",611.7500000000001,"Capela,Clint",2019,9.919796864258204,"Caldwell-Pope,Kentavious",4.535395637298467,,"Plumlee,Miles"
96,,,,"Richardson,Josh",611.6999999999998,"VanVleet,Fred",2019,9.837977481096804,"Sabonis,Domantas",4.513559489837549,,"Evans,Tyreke"
97,,,,"Sexton,Collin",603.8500000000001,"Mudiay,Emmanuel",2019,9.760057939476747,"Harris,Tobias",4.480207815446505,,"Lee,Courtney"
98,,,,"Grant,Jerami",600.6999999999998,"Hayward,Gordon",2019,9.723391388930182,"Evans,Tyreke",4.47947639209611,,"Hill,Solomon"
99,,,,"Jordan,DeAndre",600.65,"Hardaway,Tim",2019,9.70014085433458,"VanVleet,Fred",4.464072418560597,,"Redick,JJ"
100,,,,"Batum,Nicolas",595.4,"Caldwell-Pope,Kentavious",2019,9.650537677435294,"Green,Draymond",4.422971169698622,,"Caldwell-Pope,Kentavious"
101,,,,"Gasol,Marc",591.7499999999999,"Rose,Derrick",2019,9.638738310325426,"Augustin,D.J.",4.418895649356249,,"Bradley,Avery"
102,,,,"Wiggins,Andrew",576.9500000000003,"Sabonis,Domantas",2019,9.521761872190373,"Collison,Darren",4.370079443756516,,"Walker,Kemba"
103,,,,"Tucker,P.J.",570.2999999999997,"Gasol,Marc",2019,9.504617285678671,"Bogdanović,Bogdan",4.244832345395581,,"Barton,Will"
104,,,,"VanVleet,Fred",564.5499999999997,"Collison,Darren",2019,9.498037100021367,"Cousins,DeMarcus",4.210112334703173,,"Warren,T.J."
105,,,,"Iguodala,Andre",559.9500000000002,"Barnes,Harrison",2019,9.496935542091208,"Capela,Clint",4.071736868141552,,"Randolph,Zach"
106,,,,"Winslow,Justise",555.3499999999998,"Morris,Monte",2019,9.467116020121507,"Bazemore,Kent",4.05501281052566,,"Smart,Marcus"
107,,,,"Gordon,Eric",551.9500000000002,"Green,Jeff",2019,9.422211333028148,"Forbes,Bryn",3.9891000362464673,,"Mills,Patty"
108,,,,"Bogdanović,Bogdan",548.7000000000002,"Belinelli,Marco",2019,9.402344638721015,"Parker,Jabari",3.9839241791669826,,"Waiters,Dion"
109,,,,"Morris,Monte",542.3000000000002,"Winslow,Justise",2019,9.263776935063039,"Favors,Derrick",3.9621925622852747,,"Burks,Alec"
110,,,,"White,Derrick",541.0500000000003,"Aminu,Al-Farouq",2019,9.217941258920057,"Gilgeous-Alexander,Shai",3.944764244847181,,"Henson,John"
111,,,,"Bagley,Marvin",540.75,"Rozier,Terry",2019,9.169665520639708,"Oubre,Kelly",3.90047361405678,,"Asik,Omer"
112,,,,"Beverley,Patrick",540.7499999999999,"Green,Draymond",2019,9.140239723582642,"Harris,Joe",3.777028522715574,,"Nurkic,Jusuf"
113,,,,"Powell,Dwight",540.3000000000002,"Evans,Tyreke",2019,9.137038657994836,"Waller-Prince,Taurean",3.746323143395828,,"Shumpert,Iman"
114,,,,"Looney,Kevon",538.3999999999999,"Adams,Steven",2019,9.064619625925165,"Grant,Jerami",3.722224598770468,,"Harkless,Maurice"
115,,,,"Brown,Jaylen",536.4000000000002,"Mills,Patty",2019,9.060163512699436,"Harris,Gary",3.5589630865920534,,"Snell,Tony"
116,,,,"Green,Jeff",535.25,"Bagley,Marvin",2019,8.960523958214212,"Green,Danny",3.5445915124978966,,"Leonard,Meyers"
117,,,,"Bryant,Thomas",532.8000000000002,"Bazemore,Kent",2019,8.957919472489124,"Whiteside,Hassan",3.356309543808192,,"Bogdanovic,Bojan"
118,,,,"Olynyk,Kelly",531.65,"Cauley-Stein,Willie",2019,8.81357513797199,"Rozier,Terry",3.354893455260937,,"Ross,Terrence"
119,,,,"Bjelica,Nemanja",520.2,"Dotson,Damyean",2019,8.534030836115296,"LeVert,Caris",3.3171464405801965,,"Covington,Robert"
120,,,,"Crowder,Jae",518.4,"Allen,Jarrett",2019,8.364405637090442,"White,Derrick",3.2531148948882254,,"Gay,Rudy"
121,,,,"Bembry,DeAndre'",515.1500000000002,"Carroll,DeMarre",2019,8.35300623227206,"Mirotić,Nikola",3.239801593444126,,"Leuer,Jon"
122,,,,"Forbes,Bryn",513.8,"Isaac,Jonathan",2019,8.349087837149437,"Holiday,Justin",3.2073869964872435,,"Roberson,Andre"
123,,,,"Jackson,Josh",513.6999999999998,"Favors,Derrick",2019,8.319581350905732,"Waiters,Dion",3.159774473081715,,"Green,Danny"
124,,,,"Osman,Cedi",512.3,"White,Derrick",2019,8.232811977736413,"Dotson,Damyean",3.145670860218281,,"Collison,Darren"
125,,,,"Markkanen,Lauri",506.75000000000017,"Whiteside,Hassan",2019,8.22562102840234,"Bagley,Marvin",3.1436419641690896,,"Powell,Dwight"
126,,,,"Dedmon,Dewayne",506.25000000000017,"Williams,Marvin",2019,8.09012390562095,"Ariza,Trevor",3.102278705115962,,"Dellavedova,Matthew"
127,,,,"Gibson,Taj",504.54999999999984,"McGee,JaVale",2019,7.878688084646235,"McGee,JaVale",3.063379473613801,,"Exum,Dante"
128,,,,"Mills,Patty",503.95000000000016,"Len,Alex",2019,7.843130368451631,"Dragić,Goran",3.0531663563560034,,"Dudley,Jared"
129,,,,"Len,Alex",500.20000000000016,"Olynyk,Kelly",2019,7.834340695977435,"Millsap,Paul",3.0186263639809163,,"Powell,Norman"
130,,,,"Mudiay,Emmanuel",496.30000000000007,"Waller-Prince,Taurean",2019,7.7981144993427565,"Isaac,Jonathan",2.9986235387238587,,"Richardson,Josh"
131,,,,"Beasley,Malik",493.65,"Huerter,Kevin",2019,7.79552582719788,"Smith,Dennis",2.9866442573610548,,"Bogdanovic,Bogdan"
132,,,,"Isaac,Jonathan",481.5,"Bembry,DeAndre'",2019,7.79196461449991,"Belinelli,Marco",2.9761968058148707,,"Rondo,Rajon"
133,,,,"Turner,Evan",479.19999999999993,"Warren,T.J.",2019,7.756481548026544,"Matthews,Wesley",2.8984107067725353,,"Moore,E'Twaun"
134,,,,"Huerter,Kevin",472.35,"Oladipo,Victor",2019,7.7536093738085405,"Green,Jeff",2.8867565853757435,,"Felicio,Cristiano"
135,,,,"Ingram,Brandon",472.20000000000016,"Jackson,Jaren",2019,7.7491889495916615,"Ball,Lonzo",2.7430421885084115,,"Koufos,Kosta"
136,,,,"Davis,Ed",470.69999999999993,"Wall,John",2019,7.663932600953889,"Olynyk,Kelly",2.701017114605958,,"VanVleet,Fred"
137,,,,"Vonleh,Noah",470.25,"Green,Gerald",2019,7.65744279426152,"Temple,Garrett",2.6572839021571966,,"Grant,Jerami"
138,,,,"Rozier,Terry",470.2,"Batum,Nicolas",2019,7.5094141611302385,"Osman,Cedi",2.6570474256625602,,"Anderson,Kyle"
139,,,,"Bridges,Mikal",467.35,"Monk,Malik",2019,7.483561758360383,"Dunn,Kris",2.62659821183405,,"Randle,Julius"
140,,,,"Rondo,Rajon",460.55,"Smart,Marcus",2019,7.439727474390595,"Smith,Dennis",2.526925310644605,,"Bayless,Jerryd"
141,,,,"Rose,Derrick",460.15,"Trier,Allonzo",2019,7.412272759924684,"Johnson,Tyler",2.5152528272159733,,"Fultz,Markelle"
142,,,,"Joseph,Cory",458.9499999999999,"Barton,Will",2019,7.340104226492225,"Gasol,Marc",2.5116814459952352,,"Harris,Joe"
143,,,,"Caldwell-Pope,Kentavious",457.05,"Harris,Tobias",2019,7.2770926299542,"Mills,Patty",2.417571923800208,,"Miles,C.J."
144,,,,"Pöltl,Jakob",453.05,"Galloway,Langston",2019,7.25934549099938,"Rondo,Rajon",2.3965200251214838,,"Livingston,Shaun"
145,,,,"Wall,John",452.85,"Kennard,Luke",2019,7.231235499188089,"Korver,Kyle",2.3960844056581583,,"Ayton,Deandre"
146,,,,"Kanter,Enes",451.4,"LeVert,Caris",2019,7.130422071518138,"Barea,J.J.",2.332394414781392,,"Temple,Garrett"
147,,,,"Lopez,Robin",449.30000000000007,"Brunson,Jalen",2019,7.08438078498004,"Valančiūnas,Jonas",2.3234939838447253,,"Williams,Lou"
148,,,,"Bazemore,Kent",446.69999999999993,"Oubre,Kelly",2019,7.070647854578381,"Barton,Will",2.28690303983781,,"Tucker,P.J."
149,,,,"Williams,Marvin",446.1,"Bjelica,Nemanja",2019,6.994818795350602,"Mack,Shelvin",2.2339128736435323,,"Joseph,Cory"
150,,,,"Harris,Gary",439.6,"Tucker,P.J.",2019,6.9622617457466625,"Carroll,DeMarre",2.229435959084017,,"Towns,Karl-Anthony"
151,,,,"Payton,Elfrid",439.35,"Bridges,Mikal",2019,6.947089765508323,"Moore,E'Twaun",2.2232366458266166,,"Green,JaMychal"
152,,,,"Robinson,Mitchell",436.5,"Powell,Norman",2019,6.802258870422295,"Trier,Allonzo",2.217170949672928,,"Korver,Kyle"
153,,,,"McConnell,T.J.",433.50000000000006,"Šarić,Dario",2019,6.782809277084134,"Porter,Otto",2.210372074829714,,"Lamb,Jeremy"
154,,,,"Šarić,Dario",432.95,"Satoranský,Tomáš",2019,6.779250593481658,"Dedmon,Dewayne",2.197449940729299,,"Arthur,Darrell"
155,,,,"Jackson,Jaren",428.50000000000017,"Curry,Seth",2019,6.751548262708268,"Hill,George",2.157291906096193,,"Ball,Lonzo"
156,,,,"Ball,Lonzo",419.40000000000015,"Joseph,Cory",2019,6.713216146527961,"Huerter,Kevin",2.0926187852555405,,"McDermott,Doug"
157,,,,"Waller-Prince,Taurean",412.25000000000017,"Ariza,Trevor",2019,6.696800731884933,"Len,Alex",2.0698584951228005,,"Crowder,Jae"
158,,,,"Collins,Zach",411.15,"Bryant,Thomas",2019,6.682838545321336,"Carter,Wendell",2.056267394243682,,"Bagley,Marvin"
159,,,,"Finney-Smith,Dorian",410.00000000000017,"Dedmon,Dewayne",2019,6.631116252835152,"Green,JaMychal",2.0005945486586407,,"Augustin,D.J."
160,,,,"Teague,Jeff",407.7,"Hollis-Jefferson,Rondae",2019,6.514433566089426,"Teague,Jeff",1.9828583616458917,,"Dedmon,Dewayne"
161,,,,"Evans,Tyreke",402.75,"Adebayo,Bam",2019,6.50670848282933,"Cook,Quinn",1.9773610479631571,,"Thomas,Lance"
162,,,,"Arcidiacono,Ryan",401.75000000000017,"Powell,Dwight",2019,6.502458531578956,"Lin,Jeremy",1.9410177040958487,,"Russell,D'Angelo"
163,,,,"Carroll,DeMarre",399.6,"Beverley,Patrick",2019,6.439079227755972,"Bullock,Reggie",1.927051359731947,,"Bertans,Davis"
164,,,,"Oladipo,Victor",397.4,"Turner,Evan",2019,6.417343891824356,"Williams,Marvin",1.9081767286114897,,"Ilyasova,Ersan"
165,,,,"Belinelli,Marco",397.35000000000014,"Okogie,Josh",2019,6.380410817616563,"Brunson,Jalen",1.890818822701384,,"Galloway,Langston"
166,,,,"Harkless,Maurice",391.85,"Lopez,Robin",2019,6.377929635791358,"Powell,Norman",1.8800095217843364,,"Marjanovic,Boban"
167,,,,"Thompson,Tristan",390.5,"Bridges,Miles",2019,6.3074091142539155,"Payton,Elfrid",1.8704504630487655,,"Aminu,Al-Farouq"
168,,,,"Connaughton,Pat",388.44999999999993,"Moore,E'Twaun",2019,6.257920134760076,"Oubre,Kelly",1.8497977462983684,,"Tatum,Jayson"
169,,,,"Brunson,Jalen",386.65000000000015,"Bertāns,Dāvis",2019,6.253819710283804,"Love,Kevin",1.841841457760744,,"Doncic,Luka"
170,,,,"Dotson,Damyean",384.34999999999985,"Lyles,Trey",2019,6.183544168951559,"Holiday,Justin",1.8338398393249118,,"Bjelica,Nemanja"
171,,,,"Trier,Allonzo",381.4,"Gibson,Taj",2019,6.176838941502098,"Mirotić,Nikola",1.764091123962571,,"Hezonja,Mario"
172,,,,"Cousins,DeMarcus",379.15,"Napier,Shabazz",2019,6.165967361999472,"Smart,Marcus",1.7623200340902812,,"Simmons,Ben"
173,,,,"Ariza,Trevor",377.25000000000006,"Iguodala,Andre",2019,6.1094559368489785,"Portis,Bobby",1.7538259202069597,,"Teodosic,Milos"
174,,,,"Holmes,Richaun",377.25000000000006,"Smith,Ish",2019,6.090075617176421,"Crawford,Jamal",1.7262076053234678,,"Belinelli,Marco"
175,,,,"Harris,Tobias",376.80000000000007,"Dunn,Kris",2019,6.057329985817213,"Beasley,Malik",1.7220099790338013,,"Johnson,Wesley"
176,,,,"Bridges,Miles",376.65000000000015,"Cook,Quinn",2019,6.0396867544730295,"Parker,Jabari",1.7117825248426233,,"Jackson,Josh"
177,,,,"Jones,Tyus",371.85000000000014,"Matthews,Wesley",2019,6.0265692427072,"Hart,Josh",1.7103481857799103,,"Simmons,Jonathon"
178,,,,"Powell,Norman",370.7,"Parker,Jabari",2019,6.017438635998241,"Anderson,Kyle",1.7100802358188942,,"Smith,Ish"
179,,,,"Dunn,Kris",369.6,"Hezonja,Mario",2019,5.9784835857101255,"Hardaway,Tim",1.631826300991012,,"Harrell,Montrezl"
180,,,,"Hardaway,Tim",368.50000000000017,"Waiters,Dion",2019,5.9738216424823865,"Parker,Tony",1.6012868212333549,,"Jackson,Jaren"
181,,,,"Bertāns,Dāvis",368.35,"Miller,Darius",2019,5.9718130087224255,"Wright,Delon",1.5842946292274696,,"Ingram,Brandon"
182,,,,"Noel,Nerlens",367.84999999999985,"Parker,Tony",2019,5.971547576244611,"Bradley,Avery",1.5795007702965869,,"Porzingis,Kristaps"
183,,,,"LeVert,Caris",366.4,"Crawford,Jamal",2019,5.932853221850422,"Brown,Sterling",1.5622992543870218,,"Fox,De'Aaron"
184,,,,"Zeller,Cody",365.89999999999986,"Cousins,DeMarcus",2019,5.896540021785537,"Portis,Bobby",1.55749898799687,,"McLemore,Ben"
185,,,,"Knox,Kevin",365.80000000000007,"Collins,Zach",2019,5.872902349357874,"Stephenson,Lance",1.5517871032941262,,"Abrines,Alex"
186,,,,"Lin,Jeremy",365.8,"Plumlee,Mason",2019,5.854809519347394,"Connaughton,Pat",1.5493156691830912,,"Patterson,Patrick"
187,,,,"Gasol,Marc",360.90000000000015,"Finney-Smith,Dorian",2019,5.792295694864286,"Bembry,DeAndre'",1.5372326498632198,,"Smith,Jason"
188,,,,"Kanter,Enes",357.7999999999999,"Hart,Josh",2019,5.783619508429379,"Iguodala,Andre",1.5004364500927374,,"Morris,Marcus"
189,,,,"Barnes,Harrison",357.55000000000007,"Teague,Jeff",2019,5.768422016041193,"Valančiūnas,Jonas",1.4983395269020812,,"Young,Trae"
190,,,,"Oubre,Kelly",355.5,"Vonleh,Noah",2019,5.766139607984396,"Jordan,DeAndre",1.4968664290002711,,"Cousins,DeMarcus"
191,,,,"Kleber,Maxi",354.90000000000015,"Carter,Vince",2019,5.7526338156530334,"Allen,Jarrett",1.4967387977244715,,"Howard,Dwight"
192,,,,"O'Neale,Royce",353.75,"Kurucs,Rodions",2019,5.726144052776058,"Ariza,Trevor",1.4765910996103977,,"Ajinca,Alexis"
193,,,,"Warren,T.J.",351.25,"Hood,Rodney",2019,5.71551260459929,"Covington,Robert",1.4482819147668355,,"Sefolosha,Thabo"
194,,,,"Curry,Seth",342.3,"Nance,Larry",2019,5.6745689905025,"Aminu,Al-Farouq",1.4370314726884066,,"Baynes,Aron"
195,,,,"Kennard,Luke",339.4500000000001,"Bullock,Reggie",2019,5.64575243245462,"Adams,Steven",1.4176579829936673,,"Brown,Jaylen"
196,,,,"Crawford,Jamal",338.95,"Lin,Jeremy",2019,5.643706448589686,"Batum,Nicolas",1.4153962454002584,,"Beverley,Patrick"
197,,,,"Dieng,Gorgui",335.3,"Harkless,Maurice",2019,5.591199734136972,"Porter,Otto",1.4120496102672253,,"Parker,Tony"
198,,,,"Barton,Will",326.25000000000006,"Dragić,Goran",2019,5.506309951067876,"Monk,Malik",1.4109390406102142,,"Muscala,Mike"
199,,,,"Craig,Torrey",323.2,"Porter,Otto",2019,5.493839980069756,"Kennard,Luke",1.3320939807320862,,"Williams,Alan"
200,,,,"Stephenson,Lance",322.35,"McDermott,Doug",2019,5.486607902226379,"Bridges,Mikal",1.3142084635233011,,"Nowitzki,Dirk"
201,,,,"İlyasova,Ersan",320.50000000000006,"Ball,Lonzo",2019,5.443858964831363,"Cauley-Stein,Willie",1.2884602420245257,,"Singler,Kyle"
202,,,,"Porter,Otto",319.05,"Mirotić,Nikola",2019,5.438846465216839,"Morris,Markieff",1.2832859632580824,,"Isaac,Jonathan"
203,,,,"Napier,Shabazz",318.2000000000002,"Harrison,Shaquille",2019,5.433034500780088,"Burke,Trey",1.2817458308931164,,"Bamba,Mo"
204,,,,"Harrison,Shaquille",317.05,"Stephenson,Lance",2019,5.425532244653442,"Napier,Shabazz",1.27455355232298,,"Tolliver,Anthony"
205,,,,"Parker,Jabari",316.75000000000006,"McGruder,Rodney",2019,5.3917407863450615,"Barnes,Harrison",1.242339171179138,,"Cauley-Stein,Willie"
206,,,,"Jerebko,Jonas",316.1500000000001,"Korver,Kyle",2019,5.3831837211186775,"Lopez,Robin",1.2295614826445456,,"Bender,Dragan"
207,,,,"Hollis-Jefferson,Rondae",315.7000000000001,"McConnell,T.J.",2019,5.378282638245225,"Matthews,Wesley",1.229128169504323,,"Markkanen,Lauri"
208,,,,"Anderson,Kyle",312.85,"Arcidiacono,Ryan",2019,5.370283316322847,"Hezonja,Mario",1.221670837727031,,"Davis,Ed"
209,,,,"Monk,Malik",311.00000000000006,"Jones,Tyus",2019,5.35508076195035,"Blakeney,Antonio",1.218152282047111,,"O'Quinn,Kyle"
210,,,,"Hart,Josh",309.25,"Rondo,Rajon",2019,5.340151380171948,"Bradley,Avery",1.217024667385249,,"Stephenson,Lance"
211,,,,"Kurucs,Rodions",309.1,"Connaughton,Pat",2019,5.286590036126548,"Green,Gerald",1.2069146874756118,,"Carter,Wendell"
212,,,,"Moore,E'Twaun",306.50000000000006,"Johnson,Tyler",2019,5.284215024940065,"Johnson,James",1.2060009179943858,,"Holiday,Justin"
213,,,,"Žižić,Ante",306.45,"Kanter,Enes",2019,5.277231973411006,"Joseph,Cory",1.1947452054968888,,"Len,Alex"
214,,,,"Green,Gerald",305.9500000000001,"Jackson,Frank",2019,5.260760447844015,"Burks,Alec",1.147490115129865,,"Scott,Mike"
215,,,,"Hernangómez,Willy",305.3,"Payton,Elfrid",2019,5.217879227375271,"Butler,Jimmy",1.124843871411465,,"Mbah,Luc"
216,,,,"Hill,George",304.9000000000001,"Layman,Jake",2019,5.141568662387513,"Hood,Rodney",1.1164707346889893,,"Mudiay,Emmanuel"
217,,,,"Okafor,Jahlil",301.3,"İlyasova,Ersan",2019,5.0927977785319705,"Covington,Robert",1.107849281676303,,"Dunn,Kris"
218,,,,"Diallo,Cheick",299.74999999999994,"Holiday,Justin",2019,5.079810078846764,"McGruder,Rodney",1.1042254375888212,,"Ntilikina,Frank"
219,,,,"Carter,Wendell",298.6500000000001,"O'Neale,Royce",2019,5.0125707163995585,"Adebayo,Bam",1.0808911253355549,,"Robinson,Glenn"
220,,,,"Leonard,Meyers",297.7999999999998,"Gasol,Marc",2019,4.9659770458073815,"Crabbe,Allen",1.0563784591858774,,"Sexton,Collin"
221,,,,"Hezonja,Mario",296.85,"Rivers,Austin",2019,4.9519480290089986,"Šarić,Dario",1.0495432694428726,,"Johnson,Stanley"
222,,,,"Cook,Quinn",296.3000000000001,"Ferguson,Terrance",2019,4.944771222323183,"Kanter,Enes",1.0375940293062096,,"Hield,Buddy"
223,,,,"Carter,Vince",294.45,"Jordan,DeAndre",2019,4.903150499529991,"Caruso,Alex",0.9710887635842338,,"Smith,Dennis"
224,,,,"Okogie,Josh",293.7,"Blakeney,Antonio",2019,4.8896049669337955,"Lin,Jeremy",0.9586952371051796,,"Knox,Kevin"
225,,,,"Layman,Jake",291.99999999999994,"Temple,Garrett",2019,4.8845589595939956,"Shamet,Landry",0.9452513949368696,,"Barea,J.J."
226,,,,"Parker,Tony",291.95,"Barea,J.J.",2019,4.881602488023376,"Wilson,D.J.",0.9422386905061813,,"Hilario,Nene"
227,,,,"McGruder,Rodney",291.1,"Johnson,James",2019,4.8498552591813775,"Powell,Dwight",0.93447783321082,,"Collins,Zach"
228,,,,"Smith,Dennis",289.55,"Kleber,Maxi",2019,4.847047990411219,"İlyasova,Ersan",0.9342047285575664,,"Kaminsky,Frank"
229,,,,"Mirotić,Nikola",289.00000000000006,"Hill,George",2019,4.835448274253017,"Hollis-Jefferson,Rondae",0.928679135008128,,"Bridges,Mikal"
230,,,,"Miller,Darius",283.24999999999994,"Mack,Shelvin",2019,4.772275096226796,"Simmons,Jonathon",0.917527488975292,,"Beasley,Michael"
231,,,,"Holiday,Justin",282.44999999999993,"Holiday,Justin",2019,4.7279403365952115,"Brooks,MarShon",0.8485622463232677,,"Murray,Jamal"
232,,,,"Dragić,Goran",281.3,"Craig,Torrey",2019,4.711156845915259,"Morris,Monte",0.8422430907320023,,"Hood,Rodney"
233,,,,"Johnson,Tyler",280.45000000000005,"Dieng,Gorgui",2019,4.707859172265918,"Wood,Christian",0.8395720683789499,,"Meeks,Jodie"
234,,,,"Bullock,Reggie",280.30000000000007,"Smith,Dennis",2019,4.707169508978959,"Allen,Kadeem",0.7977966796944386,,"Winslow,Justise"
235,,,,"Lyles,Trey",279.35,"Crabbe,Allen",2019,4.645113177344917,"Exum,Dante",0.7697117452663502,,"Monk,Malik"
236,,,,"Johnson,James",276.1,"Anunoby,OG",2019,4.622121204880477,"Casspi,Omri",0.7588622033970525,,"Turner,Myles"
237,,,,"Waiters,Dion",273.90000000000003,"Harris,Devin",2019,4.617729998093019,"Shamet,Landry",0.7567706635720822,,"Lopez,Brook"
238,,,,"Green,JaMychal",272.75000000000006,"Holmes,Richaun",2019,4.6168350208559445,"Snell,Tony",0.7561447352669877,,"Trier,Allonzo"
239,,,,"Matthews,Wesley",271.55000000000007,"Jerebko,Jonas",2019,4.59325225848932,"Ellington,Wayne",0.7414599572199989,,"Gilgeous-Alexander,Shai"
240,,,,"Jones,Derrick",271.50000000000006,"Nowitzki,Dirk",2019,4.563642492945104,"Fultz,Markelle",0.7402201169726044,,"Lyles,Trey"
241,,,,"Barea,J.J.",270.35,"Burks,Alec",2019,4.552997009299376,"Ellington,Wayne",0.7241586632650261,,"Udoh,Ekpe"
242,,,,"Smith,Ish",269.4000000000001,"Clark,Ian",2019,4.535811608267376,"Miles,C.J.",0.7111975539849238,,"Booker,Devin"
243,,,,"Galloway,Langston",269.35,"Carter,Wendell",2019,4.502212881096433,"Noah,Joakim",0.7087208761565946,,"Kennard,Luke"
244,,,,"Hernangómez,Juan",267.7000000000001,"Ferrell,Yogi",2019,4.492986670526523,"Jordan,DeAndre",0.7055081710453809,,"Payne,Cameron"
245,,,,"Parker,Jabari",267.6,"Snell,Tony",2019,4.490335749918707,"Anthony,Carmelo",0.6900038360623872,,"Daniels,Troy"
246,,,,"Brown,Sterling",267.0,"Bradley,Avery",2019,4.489736298286488,"Miller,Darius",0.6593496680266102,,"Oubre,Kelly"
247,,,,"Mack,Shelvin",263.5,"Burke,Trey",2019,4.394000144430582,"Okafor,Jahlil",0.6509646249709898,,"Bridges,Miles"
248,,,,"McDermott,Doug",255.85,"Brown,Sterling",2019,4.3723657101199045,"Lyles,Trey",0.6417906961780416,,"Chriss,Marquese"
249,,,,"Livingston,Shaun",254.45000000000005,"Okafor,Jahlil",2019,4.366774023875736,"Bullock,Reggie",0.6391150405324634,,"Satoransky,Tomas"
250,,,,"Melton,De'Anthony",253.75,"Shamet,Landry",2019,4.2530841448640295,"Burks,Alec",0.6349335235658362,,"Forbes,Bryn"
251,,,,"Anunoby,OG",252.0,"Johnson,Stanley",2019,4.252938506530682,"Kornet,Luke",0.6117943789875377,,"Mitchell,Donovan"
